text,label,label_id
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
45 
 
3.8 Onderschatten en lage verwachtingen uiten  
Medewerkers worden veelvuldig geconfronteerd met lage verwachtingen, onderschatting 
en weinig geloof in hun capaciteiten. Meerdere bi-culturele medewerkers vertellen 
bijvoorbeeld dat ze geregeld ‘lager’ worden ingeschat qua functie. Een voorzitter van een 
vergadering werd aangezien voor een medewerker die de koffie brengt, een diplomaat 
werd aangesproken als secretaresse, een andere diplomaat werd aangezien voor een 
beveiliger, een uitgezonden medewerker werd aangezien voor een bediende en een 
beleidsmedewerker wordt geregeld benaderd als een stagiaire of trainee. Een 
medewerker werd bij het aanmelden bij de receptie zonder navraag te doen bij voorbaat 
doorverwezen naar de legalisatiebalie. Haar collega zag haar aan voor een “buitenlands 
persoon” die bij het ministerie komt om een document te legaliseren. Het was een 
frustrerende ervaring dat ze vanwege vooroordelen niet zoals collega’s benaderd wordt 
als een medewerker van het ministerie. Twijfelen aan de kwaliteiten van bi-culturele medewerkers 
Er wordt openlijk getwijfeld over de kwaliteiten van bi-culturele medewerkers. Een 
hooggeplaatste medewerker gaf een relatief nieuwe medewerker mee dat ze het “toch 
niet gaat maken” bij het ministerie. Soms spreken collega’s hun verbazing uit als zij goed 
blijken te functioneren. Een leidinggevende heeft een medewerker bijvoorbeeld verteld 
dat zij niet verwacht had dat hij “zulk goed werk zou leveren”, omdat hij niet zo 
“overkomt.” Medewerkers krijgen ook vaak verbaasde reacties en complimenten dat ze 
zo goed Nederlands spreken.",Modern Racism & Inequality,2
"Mannen en jongens zijn vooral probleemgevallen. 3.10  Collega’s niet als Nederlander zien en behandelen 
Op de ambassades ervaren verschillende uitgezonden bi-culturele medewerkers dat zij 
door hun collega’s niet als Nederlanders worden gezien en behandeld. Een medewerker 
vertelt hoe zij in gesprek was over een persoonlijke kwestie en ineens uit het niets te horen 
kreeg dat ze geen echte Nederlander is. “Toen zei ze: ‘Ja maar, dat begrijp je niet, jij bent geen echte 
Nederlander’. Je bent een vertegenwoordiger van Nederland als 
diplomaat. Je draagt een speldje met een Nederlandse vlag. En dan 
hoor je dit van je collega. Je bent aan de andere kant van de wereld 
om dit land te vertegenwoordigen in teamverband. En dan zegt je 
collega doodleuk in jouw gezicht ‘Ja, maar jij bent geen echte 
Nederlander’. Het demotiveert echt zo hard.",Modern Racism & Inequality,2
"Twijfels over de loyaliteit van bi-culturele medewerkers aan de Nederlandse belangen 
Kenmerkend voor het loyaliteitsdiscours is dat de loyaliteit van bi-culturele medewerkers 
aan de Nederlandse belangen in twijfel wordt getrokken. Een medewerker legt uit dat dit 
racisme is, omdat de twijfels over loyaliteit gebaseerd zijn op afkomst. Bij witte 
medewerkers spelen dit soort kwesties niet. Een respondent zegt dat twijfels over loyaliteit 
haar “heel erg raken”. Een ander stelt dat het hem het gevoel geeft “niet welkom” te zijn. Weer een andere medewerker vertelt dat het soms lang duurt voordat collega’s overtuigd 
zijn dat ze niet meer hoeven te twijfelen aan de loyaliteit van bepaalde bi-culturele 
medewerkers. Bij sommige collega’s heeft de argwaan altijd aangehouden. Het loyaliteitsdiscours uit zich op verschillende manieren. Geregeld wordt door 
medewerkers aan hun bi-culturele collega’s bijvoorbeeld gevraagd of zij Nederland wel 
kunnen vertegenwoordigen vanwege hun etnische achtergrond. Zo kreeg een 
uitgezonden medewerker tijdens een bezoek van een oud-minister de vraag of zij wel 
geplaatst kon worden op de ambassade waar zij werkzaam was vanwege haar afkomst.",Modern Racism & Inequality,2
"Nog een respondent vertelt dat lokaal 
aangenomen medewerkers geen bonus hebben ontvangen waar zij volgens de lokale 
wetgeving recht op hebben. De medewerkers voelen zich niet serieus genomen, omdat 
vertegenwoordigers van de ambassade lieten weten dat ze goed betaald worden en de 
bonus niet verdienen. Andere voorbeelden van ervaren onrecht hebben betrekking op ziekteverlof. Zo noemt 
een respondent dat er bij hun op de ambassades verschillende regels gelden. In 
tegenstelling tot het uitgezonden personeel zijn lokaal aangenomen medewerkers zelf 
verantwoordelijk voor het vinden van een vervanger die hun werk kan overnemen. Als ze 
daar niet in slagen dan mogen ze niet thuis uitzieken. Een ander voorbeeld is dat lokaal 
aangenomen medewerkers bij ziekte twee of drie coronatesten moesten afnemen 
voordat ze weer terug mochten keren naar kantoor. Toen een uitgezonden medewerker 
ziek was, hoefde deze persoon zich niet te isoleren. Hij kwam ‘gewoon’ naar kantoor en 
bracht daarmee anderen in gevaar volgens de respondent. Een medewerker die in het 
verleden op een post werkte, vertelt over een vergelijkbare ervaring op een andere 
ambassade.",Historical Slavery,1
"Daar werd er op medewerkers van kleur meer druk gezet om zichzelf te 
testen op HIV. Onrechtvaardige beslissingen in Den Haag 
Ook in Den Haag zijn er voorbeelden genoemd van onrechtvaardige beslissingen. Een 
leidinggevende stelde een positieve beoordeling van een bi-culturele medewerker zonder 
reden naar beneden bij. Een andere respondent vertelde dat zij als enige niet mee mocht 
op een jaarlijkse dienstreis naar het buitenland. Een derde voorbeeld betreft een 
medewerker die als enige niet een cursus mocht volgen, terwijl hij nog veel verlofdagen 
had en al jarenlang geen cursus meer had gevolgd.",Modern Racism & Inequality,2
"Verschillende respondenten benadrukken dat ze op bepaalde momenten het gevoel 
hebben erbij te horen dankzij collega’s die zich inzetten voor diversiteit en inclusie. Er zijn 
collega’s die zij waarderen, omdat zij zich empathisch, vriendelijk en professioneel 
opstellen en oprechte interesse tonen in hun culturele achtergrond. Insluiting wordt 
ervaren als medewerkers erkenning en respect genieten onder hun collega’s. Dat draagt 
bij aan een klimaat van sociale veiligheid en vertrouwen. Een medewerker legt uit dat 
ervaringen van racisme extra pijnlijk zijn doordat hij graag voor het ministerie werkt en in 
een leuk team werkt. “Ik zou niet bij een ander ministerie willen werken. Ik ben groot fan van 
het type werk. Ik zit in een leuk functionerend team, waar het plezier de 
boventoon voert dus dat is positief. Het is een leuke club. Daarom doet 
het extra pijn om aan te lopen tegen vormen van uitsluiting.”  
 
Insluiting onder lokaal aangenomen medewerkers 
Een deel van de respondenten onder de lokaal aangenomen medewerkers ervaart 
eveneens op bepaalde momenten insluiting.",Modern Racism & Inequality,2
"Soms spreken lokaal aangenomen 
medewerkers hun waardering uit voor specifieke collega’s of initiatieven. Een ander noemt 
dat er tijdens de coronacrisis online wekelijkse stafvergaderingen werden georganiseerd 
waar iedereen aan deel mocht nemen, inclusief chauffeurs en keukenstaf. Voor de 
coronacrisis waren deze vergaderingen alleen bedoeld voor leidinggevenden. Dit initiatief 
droeg bij aan een zekere cohesie en een groepsgevoel. Een respondent spreekt haar 
waardering voor haar uitgezonden medewerkers als volgt uit:",Modern Racism & Inequality,2
"Gevoelens 
van insluiting zijn bij hen beperkt aanwezig of zelfs geheel afwezig. Een respondent geeft 
aan alleen insluiting te ervaren in de aanwezigheid van andere lokaal aangenomen 
medewerkers. Een ander ervaart veel racisme en nooit insluiting en waardering. Zij 
beschrijft het werkklimaat als “toxisch”. Aan de andere kant van het spectrum is een respondent die nog nooit persoonlijk racisme 
heeft ervaren. Ze legt uit dat ze er nog niet zo lang werkt en noemt dat collega’s in het 
verleden wel racisme hebben ervaren en de ambassade geen veilige werkomgeving was. De situatie is nu verbeterd en er hangt een prettige sfeer op de werkvloer. Ook haar 
collega’s zijn tevreden over de huidige leiding. Door een andere respondent wordt in dit 
verband aangegeven dat lokaal aangenomen medewerkers soms enthousiast zijn over 
ambassadeurs die zich inzetten voor inclusie, maar tot hun ergernis zien ze dat hun 
opvolgers geregeld minder waarde hieraan hechten. Tussen deze twee uiterste ervaringen in zijn er ook lokaal aangenomen medewerkers die 
een tussenpositie innemen.",Modern Racism & Inequality,2
"Dat zorgt ervoor 
dat je dingen accepteert die je eigenlijk niet hoort te accepteren. Extra lange uren maken, omdat je het gevoel hebt dat je jezelf moet 
bewijzen. Je hebt het gevoel dat je met een 1-0 achterstand begint. Dat moet je inhalen, maar je haalt het nooit in. Het is een onbereikbaar 
station. In je hoofd probeer je het wel steeds. Het is ook heel 
onbewust.” 
 
Medewerkers voelen dat ze onder een “vergrootglas” liggen en ervaren hierbij ook een 
verantwoordelijkheid voor het collectief waartoe ze (door anderen en/of zichzelf) 
gerekend worden. Het niet druk hoeven maken om eventuele beeldvorming over de 
groep is een “luxe” die bi-culturele medewerkers niet hebben. Ze kunnen het zich niet 
“permitteren” om alleen maar aan zichzelf te denken. Ze willen voorkomen dat andere bi-
culturele medewerkers nadeel ondervinden van hun ‘misstappen’.",Modern Racism & Inequality,2
"In de ‘Beleidsvisie Diversiteit en Inclusie 2021’ van het ministerie van Buitenlandse 
Zaken van 2021 wordt in dit verband vermeld dat de instroom van medewerkers met een 
bi-culturele achtergrond niet accuraat gemeten kan worden. Er zijn alleen “organisatie-
brede cijfers” binnen de Rijksoverheid beschikbaar. Daaruit blijkt dat er vooruitgang is 
geboekt in de afgelopen jaren en dat het ministerie het binnen de Rijksoverheid niet slecht",Modern Racism & Inequality,2
"Aanbevelingen 
De aanbevelingen zijn voor een belangrijk deel gebaseerd op de aangedragen 
oplossingsrichtingen van de respondenten zelf. Benadrukt dient te worden dat 
onderstaande aanbevelingen geen compleet antwoord bieden op de vraag hoe de 
organisatie effectief racisme kan bestrijden. Aangezien dit onderzoek een verkennende 
studie is, bieden de aanbevelingen een eerste overzicht van mogelijk passende 
maatregelen. Hieronder geven we een samenvatting van de aanbevelingen. 1. Neem de signalen uit het huidige onderzoek serieus  
Op basis van de uitkomsten van het onderzoek en de suggesties van respondenten is het 
belangrijk dat het ministerie de signalen uit het onderzoek serieus neemt door de 
problemen te erkennen en concrete actiepunten te verbinden aan het onderzoek. Dat is 
hard nodig om het vertrouwen van medewerkers (terug) te winnen, het cynisme en 
onvrede op de werkvloer te doorbreken en de uitstroom tegen te gaan. Medewerkers zijn 
al meerdere keren teleurgesteld geraakt in de organisatie, omdat er niets is gedaan nadat 
zij zich kwetsbaar hadden opgesteld door hun ervaringen te delen met leidinggevenden, 
vertrouwenspersonen en andere medewerkers. Een van die actiepunten zou gericht moeten zijn op het bespreekbaar maken van het 
onderzoek binnen de organisatie. Een constructieve dialoog in de vorm van 
reflectiesessies is noodzakelijk om de betekenis van het onderzoek voor de organisatie te 
duiden.",Modern Racism & Inequality,2
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
70 
 
Tokenisme lijkt daarnaast op te treden op momenten dat bi-culturele medewerkers 
gebruikt worden in promotiemateriaal in het wervingsbeleid, omdat de organisatie een 
divers imago uit wil stralen. Hier speelt ook mee dat het niet altijd duidelijk is waarom de 
organisatie dit beeld wil uitstralen. Bij een aantal medewerkers zelf roept het een dubbel 
gevoel op. Enerzijds willen zij juist ook aan andere mensen met een bi-culturele 
achtergrond laten zien dat het mogelijk is om bij het ministerie te werken en een 
voorbeeldfunctie vervullen. Anderzijds willen medewerkers niet dat de organisatie hen 
alleen maar om symbolische redenen inzet. 4.2 Oneerlijke processen in de doorstroming  
Waar de instroom volgens het ministerie cijfermatig op orde is, ligt de uitdaging vooral in 
de doorstroom van bi-culturele collega’s naar hogere beleids- en leidinggevende functies. De ‘Beleidsvisie Diversiteit en Inclusie 2021’ geeft hierover aan dat harde cijfers ontbreken, 
maar het ministerie concludeert dat de organisatie op deze niveaus nog onvoldoende 
presteert (Ministerie van Buitenlandse Zaken, 2021). Ook veel respondenten merken op dat doorgroeien naar hogere functies moeizaam 
verloopt. Onder ambassadeurs en directeursfuncties zijn er bijvoorbeeld weinig 
medewerkers te vinden met een bi-culturele achtergrond. Een topambtenaar merkt op 
dat de bestuursraad nog nooit een bi-culturele medewerker heeft gehad.",Modern Racism & Inequality,2
"Gesproken wordt over een gebrek aan rolmodellen die als voorbeeld kunnen 
fungeren voor anderen. Verschillende respondenten wijzen erop dat er ook daadwerkelijk 
mensen zijn vertrokken vanwege het gebrek aan doorgroeimogelijkheden. “We zien ook dat leidinggevenden geen mensen van kleur zijn. Dat 
werkt ook wel een beetje demotiverend. We zijn op zoek naar een 
idool waar je tegenop kunt opkijken. Je gaat je dan wel afvragen: is 
het een organisatie waar je decennialang wilt werken als je ziet dat 
doorgroei in mindere mate mogelijk is voor jou? Je ziet het nu nog niet 
zo goed gebeuren en de cijfers laten het zien dat de doorgroei er niet 
is. Dat werkt demotiverend. Hoe lang moet je er werken om door te 
groeien tot een leidinggevende positie, terwijl je misschien elders bij 
een andere organisatie meer erkenning en waardering kan krijgen? Er 
zijn mensen vertrokken, omdat ze het beeld hadden: hier groei je na 7 
jaar nog niet door naar een leidinggevende positie.”  
 
Een deel van de medewerkers vertrekt of overweegt te vertrekken vanwege de 
combinatie van een gebrek aan doorgroeimogelijkheden en de ervaren assimilatiedruk:  
 
 
 
 
 
12  
Er worden geen exacte cijfers vermeld.",Modern Racism & Inequality,2
"Uit teleurstelling zijn deze collega’s vertrokken. Zwakke rechtspositie van huishoudelijk personeel als risico 
Een aantal respondenten wijst op de zwakke rechtspositie van het huishoudelijk personeel 
van ambassadeurs en het risico dat ze relatief eenvoudig ontslagen kunnen worden. Deze 
mensen zijn niet in dienst van de ambassade en de rijksoverheid, maar ze worden wel 
betaald door het ministerie. De ambassadeur sluit een contract met hen af. Ook hun 
levensomstandigheden zijn niet altijd goed, bijvoorbeeld doordat ze veel te lange dagen 
maken. Ze vormen een kwetsbare groep. Bij ontslag kunnen ze het land uitgezet worden, 
omdat ze vaak uit andere landen afkomstig zijn. Door hun zwakke rechtspositie hebben ze 
“geen poot om op te staan”. Als ze het niet treffen, dan moeten ze vier jaar bij de mensen 
in huis wonen. Ze wonen soms in kelders en bij-kamers.",Historical Slavery,1
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
75 
 
dood. Waar ik het racisme in zie, is het ontbreken van een 
gelijkwaardige behandeling. De zorgvuldigheid die je moet betrachten 
om mij te ontslaan is een hele andere dan de chauffeur, het 
huishoudelijke personeel of de kok. Die mensen zijn nog harder 
afhankelijk van die positie dan ik.” 
 
“Huishoudelijk personeel is extreem kwetsbaar. Die hebben persoonlijke 
contracten met de chef de post. Zij kunnen in principe mensen op 
staande voet ontslaan en dat gebeurt ook regelmatig. Het is een 
enorme bende: iedereen gaat eruit. Je hebt 10 jaar voor een zaak 
gewerkt en ineens sta je op straat. Het is afhankelijk van het lokale 
recht. Dat is op hen van toepassing.",Modern Racism & Inequality,2
"Angst om racisme te veroordelen onder gedupeerden 
Medewerkers vinden het overigens soms ook moeilijk om de persoon aan te spreken die 
zich schuldig maakt aan racisme. Doordat de organisatie geen feedbackcultuur kent, is er 
terughoudendheid om mensen aan te spreken op hun gedrag, omdat de desbetreffende 
collega in de toekomst hun leidinggevende kan zijn. Er is angst dat het uiten van feedback 
op een later moment tegen mensen gebruikt kan worden en bij feedback over racisme 
speelt dat nog in sterkere mate. Bovendien willen medewerkers geen negatieve sfeer 
creëren. De werkvloer is verder een plek waar mensen structureel verblijven, waardoor 
collega’s tot op zekere hoogte tot elkaar veroordeeld zijn en in de werkrelatie van elkaar 
afhankelijk zijn. Weinig urgentie bij organisatie om racisme aan te pakken  
Respondenten noemen verder dat de organisatie te weinig urgentie uitstraalt om de 
aanpak van racisme als beleidsspeerpunt op de agenda te zetten om het effectief te 
bestrijden en te voorkomen. Genoemd wordt dat er onvoldoende “structurele 
waarborgen” worden ingezet ter preventie van racisme en dat er te weinig resultaten 
worden geboekt met het bestrijden van racisme. Een ander mist een “systeem” om",Modern Racism & Inequality,2
