chunk_id,text_for_scoring,score_Contemporary_Manifestations,score_Historical_Slavery_Colonialism,score_Structural_Continuity_Neocolonial,bertje_score_Contemporary_Manifestations,bertje_score_Historical_Slavery_Colonialism,bertje_score_Structural_Continuity_Neocolonial,cosine_primary,bertje_primary
c5bb39b7:01861,overigens zooveel gaarne bijdragen wet hare oeconomie mogt mijne wenschen voordragt stemmen afschaffing bijdrage debat zorgde ervoor heer storm gravensande woord nam positie helderder voetlicht brengen verklaren waarom emancipatie niemand zoo vereenigen wijze waarop voorwaarden waaronder plaats ingevolge enthusiasme gaat zoo ver den geachten spreker zwolle heer stonden slechts twee eerste artikelen bewijs weinig storm gravensande stelde hierop twee mijne ieder bezwaren wien wet goed toestemmend antwoord mag zoo ver gaan vrucht langdurig zoo afgevaardigde zwolle laatste vrucht langdurig onderzoek beste vrucht formuleerde antwoorden twee vragen geloof argument hout zoo pleegt eene zaak lang onderzocht onderhavige geval geloof inderdaad vroeger betere plannen ieder zóó ver gaat enthusiasme afschaffing nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant,5.079771553540633,5.007538077110074,5.28784166155058,5.1042895,4.8955336,5.100706,Structural_Continuity_Neocolonial,Contemporary_Manifestations
c5bb39b7:01864,lynden opheffing prioriteit gaan besloot mijer focus verschuiven stelde reactie meen zeer duidelijk kennen emancipatie wensch omgeven noodige waarborgen den dag niemand doordrongen hooge gewigt dien den lendemain komt eigenlijk vrijverklaring spoedig welke toestand eene zaak staatswijsheid gemoedelijke gaarne bijdragen zorg helpen opdat vrijverklaring wij allen moeten wenschen eene weldaad èn vrijverklaarden èn hunne mijer ging verder bevragen overgangsregeling zoals voorgesteld begrijp welke wijze terwijl slaaf gelegenheid schikkingen maken maatregelen nemen betrekking sluiten overeenkomsten zijnen meester eenigen anderen begrijp dien tusschentijd verhouding tusschen den slaaf den meester veranderd zoodat slaven emancipatie bezitten later liet sluiten werkovereenkomsten ten dienste zullen bevragingen verplichtte overheid oorspronkelijke plan heroverwegen datum vast stellen afschaffing heer minister mijnheer neem volgaarne anders den geachten afgevaardigde gorinchem voorgesteld alzoo moeten gelezen slavernij kolonie suriname opgeheven den eersten julij regering beschouwde positie eerlijke intermediair tussen slaaf-gemaakten,5.17527019020673,5.486307497222196,6.629388471004307,4.126011,5.6812305,5.547357,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
c5bb39b7:01871,harde uitspraak geachte spreker ten volle durf wensch daarom stemmen uiteraard bracht kwestie voren rond meester macht vandaan heer goltstein conservatief mening fundamenteels mis plaats eigendom innam heer slechts enkel woord gevoelen dezer zake duidelijk gesproken eene eene onteigening redenering slaaf eigendom den eigenaar onteigend dien hoofde schadeloosstelling aanspraak zoodanige redenering nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij waarom vrijheid wachten delea esajas juist erkennen acht verpligt daartegen eene mensch eigendom politicus goltstein zei bestaat bestaat slechts wederregtelijke sprake eene eene schadeloosstelling wegens grond daartoe aanwezig,4.752054779583215,4.753954058091264,4.958161970583674,5.5898876,5.2248316,5.330262,Structural_Continuity_Neocolonial,Contemporary_Manifestations
c5bb39b7:01875,waarom vrijheid wachten delea esajas militairen aard immigratie hand vrijheid slaven indien vergadering daarin bezwaar mag mijne stem schenken geloof wet aanmerkelijk verbeterd wanneer doet politicus nispen sevenaer uitte mening staatstoezicht belang slaaf-gemaakten geloof nuttig goed pligt dringend trachte voorkomen eenige weinige jaren toestand suriname dezelfde vreemde volgens verklaringen autoriteiten groot gedeelte negerbevolking bosschen woont stede beter onzedelijkheid grove verkeerdheden sterk toegenomen zeer achteruit mijne zeer reden betreuren nederland zulk eene uitkomst zooveel millioenen pleidooi instellen staatstoezicht stelde vereenigen denkbeeld wet geloof minder juist gewezen zouden gesproken socialistisch denkbeeld den werkman werk verschaffen loon wel geheel juist daarvan eene dergelijke groote vervorming den maatschappelijken toestand gedurende bepaalden tijd banden slavernij ontslagen personen werk zoeken werk krijgen alzoo daarop ten slotte uitloopen ten laste komen anderen den nederlandschen,4.827475111042894,4.860741342031581,3.8583824036549865,6.018203,5.9392805,4.7628403,Historical_Slavery_Colonialism,Contemporary_Manifestations
c5bb39b7:01880,vrijgemaakten staan den lsten julij bijzonder toezigt den staat den tijd hoogstens vier wijziging den heer lynden ondersteund elout hoffman maakt alzoo onderwerp beraadslaging amendement aangevochten heer heer mijne eerste rede dezen morgen kennen welke omtrent onderwerp tusschen nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij ninsee vertegenwoordiging regering plaats meerderheid leden tweede kamer verzet erkent onvermijdelijkheid wenschte vooral deszelfs aard alsmede juiste grens kennen den minister kolonien ter voldoening daaraan eene algemeene regeling toezigt voorgesteld kennen tienjarig tijdvak kortste tijd gedurende welken staatstoezigt behoort vervolgde gaarne oordeel den minister voorgestelde amendement den geachten afgevaardigde arnhem minister vierjarig toezigt voldoende daarbij,5.389588912535976,5.448035327733562,5.706628464958344,4.468158,5.039598,4.979255,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
c5bb39b7:01882,tweede zitting julij nederlandsche staats-courant tweede zitting julij waarom vrijheid wachten delea esajas redenatie mijer gaf heer raadt liberaal aanleiding maken volgende eene zijde wij geroepen pligt menschelijkheid voldoen lang geploegd onregt tegenover staan belangen schatkist behoud eener kolonie evenzeer hooge mogen zoo gaarne datgene bereiken dezen boven wenschelijk debat ging volgende zitting derde volgende dag verder voorzitter beraadslaging hervat krachtens vrijgemaakten staan den lsten julij bijzonder toezigt den staat den tijd tien den heer lynden eene amendement gedrukt leden rond- strekkende krachtens vrijgemaakten staan den lsten july bijzonder toezigt den den tijd hoogstens vier voorwaarden afschaffing slavernij verdere verloop dagen begonnen steeds kamerleden debat juli maakte aanwezigen kamerleden actief gebruik deel nemen debat woord politicus lynden antirevolutionair vertegenwoordiger debat erkennen groep leden idee staatstoezicht groep stellingname regering ondersteunde staatstoezicht,5.533049792013843,5.057527843960483,5.426074868200523,5.357395,5.4416,5.0065694,Contemporary_Manifestations,Historical_Slavery_Colonialism
c5bb39b7:01883,volgt opening kamer leden volstrekt gestemd ieder wij gisteren voegen voorstel regering staatstoezigt tien jaren verder zouden willen gedurende gansche leven thans levend geslacht bestendigd willen deed tevens compromis voorstel tussen degenen staatstoezicht nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij ninsee indien keus geheele toezigt willen laten ducht zulke nadeelige gevolgen wet daardoor waagschaal gesteld daarom bepaal eene verkorting den voorgestelden geacht medelid hoorn heer tutein gezegd staatstoezigt eenig plechtanker waardoor misschien kolonie geemancipeerden regt acht zeer zwak vrees eene slechte eene goede behandeling bevordering godsdienst onderwijs betere gedachten staatstoezigt veeleer noodzakelijken keten zoo min mogelijk knellend drukkend gemaakt vervolgde compromis voorstel voorgesteld staatstoezigt vier jaren tijdperk voorbeeld engeland,4.378248760787702,4.692410185300961,4.790071611765493,4.206067,4.45915,4.3820148,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
c5bb39b7:01884,vergadering engeland begonnen staatstoezigt twaalf jaren spoedig verminderen helft eindelijk verkorten vier zag vol houden parlementariër vroeg aandacht belangrijk engeland ging toezigt vóór eerst vrijheid engeland redelijken grond eenige vrucht slaven zouden voorbereid vrijheid einde bleef vrucht daarentegen begint zijt laat zult zooveel jaren lang volle genot vrijheid lynden ging hierna terug mijns ware staatswijsheid geven geval vrijheid belooft blijken eene vergadering hoog opgegeven nadeelige gevolgen emancipatie gesproken ontvlugten luijeren stelde vervolgens nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij,4.245639969065769,4.468280602804617,5.046893293294862,3.838156,4.7061915,4.69566,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
c5bb39b7:01903,tweede zitting julij ninsee hierna stelde liberaal spreker gewezen deskundigen inzonderheid stelsel dezen twee slavenhouders beiden wet gemaakt betwijfel goedvinden slaven gevraagd wel geval houde geachte afgevaardigde hoorn ten wantrouwend wanneer wantrouwend daartoe reden rede den geachten afgevaardigde schijnt onderwerp slavernij verband gedachte dwang doet geachte afgevaardigde beter argument weten vinden zijne redenering ingang vinden oude bekende argument den minister ware uitgenoodigd wanneer staatstoezigt wet ingetrokken ziedaar zweep den indien den moed zijne zienswijze wij gestraft intrekking spijt zeer bang vrijheid nemen niettegenstaande dergelijke bedreigingen dergelijk intimidatie-stelsel zaken dragen zoo beste weten mijne overtuiging verdedigd voorgedragen moeten kwam politicus duymaer twist liberaal woord sprak ter verdediging openingsstatement stelde heer buymaer mijnheer gevoelen thans behandeling grootste gewigtigste beginsel,5.467735296949192,5.63434597663125,4.965348655568038,5.815242,5.7116632,5.159822,Historical_Slavery_Colonialism,Contemporary_Manifestations
c5bb39b7:01909,ninsee indiening amendement schimmelpenninck gaf minister uhlenbeck onderstaande heer minister mijnheer heden morgen vele leden dezer vergadering hetzij volledig beperkten verdedigd terwijl zelfs groot aantal leden beginsel staatstoezigt zoo zeer ontwerp wet onaannemelijk zouden achten wanneer staatstoezigt wierd getracht zoowel gewisselde stukken schriftelijk mondelinge duidelijk handhaven beginsel wel den voorgrond staat regering handhaving daarvan onbevoegd achten wet ten uitvoer wegens vele nadeelige daaruit zouden verder merkte minister koloniën volgende zoowel gisteren heden wanneer blijf staan blijven staan daarom niettemin neiging staatstoezigt zoo kort eenigzins mogelijk overeenstemming gebragt belang betrokken staatstoezigt blijk zienswijze zien regering daarop verklaren amendement den geachten afgevaardigde leiden wiens vroegere rede voorstel den geachten afgevaardigde arnhem eenigzins aanleiding regeringswege,4.333107217404568,4.577863967278376,4.516469151219237,3.8617883,4.0718145,4.13674,Historical_Slavery_Colonialism,Structural_Continuity_Neocolonial
c5bb39b7:01910,durf laatste wets-ontwerp koloniaal staten-generaal jaarlijks bijzonder melding gemaakt werking dezer verzekerde parlement regering jaarlijks vergadering gelegenheid geven verre bepalingen aangaande staatstoezigt gunstig werken daardoor invloed uitoefenen den duur terwijl regering toezigt zoolang duren noodig wenschelijk herinnerde parlement principes wet berust twee vrijverklaring slaven behoud productiviteit laat staatstoezigt gaat laatste beginsel geheel denkbeeld regering blijven nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij waarom vrijheid wachten delea esajas bezwaar woord hoogstens ten blijke staatstoezigt verder wensen uitte strekken werkelijk noodzakelijk woorden debat terug afschaffing slavernij middel specifiek doel doel suriname behouden betekende einde,4.426883233786662,4.694519869506716,4.740798315227624,4.702509,4.832978,4.710621,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
c5bb39b7:01919,minister amendement geacht medelid leiden terwijl verklaart bezwaar zaak zoo korten termijn bestaat geenerlei bezwaar regering volle verantwoordelijkheid den duur dien termijn dien blijkt omstandigheden houdbaar termijn fixe dien nederleggen bepaling zoo hierna sprak heer bosse liberaal zaak zelve verder zachtkens discussie ontwikkeld zaak klaarheid sprekers wij handelen beginsel geloof wij handelen zoo beschouw bepaling eene mystificatie èn den slaaf èn eene mystificatie vooral den zijne emancipatie gedwongen den meester blijven waar werkzaam verscheidene beginsel toepassing beginsel spreken wij eerst later pas gezien toepassing wet bepalingen welligt moeite genomen kamer mijne bestrijding beginsel bezig evenwel den wensch willen uiten vereenigen toepassing moeite gelieven nemen zoo spoedig mogelijk hunne denkbeelden kamer leggen omtrent waarvoor fraaije toepassing beginsel vatbaar opdat genoodzaakt kreupele zoo voordragt laatste opmerking elout soeterwoude beraadslaging gesloten gestemd onderstaande amendement den heer strekkende luiden krachtens,4.843384019293975,4.553920945036967,5.303034336766615,5.608569,4.885592,5.222015,Structural_Continuity_Neocolonial,Contemporary_Manifestations
c5bb39b7:01924,ten behoeve vergoeding gegeven werkkrachten zullen bovendien staat eene bezwarende voorwaarde onderworpen den vorigen spreker houd aanvoeren immigranten eene regering eene taak daarenboven wanneer vervuld oneindig kosten veroorzaken wanneer particulieren wier eigenbelang hen wel zaak moeten berekening welke regering komt bovendien gebrekkig gewisselde stukken gewezen zulk schuim krijgen waarvan vorige spreker melding noodig familien verkrijgt werkkrachten waarop gerekend kosten aanvoer dunkt aanmerkelijk moeten nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij nederlandsche staats-courant tweede zitting julij ninsee vervolgde voorzie groote geloof bovendien kamer hiermede eersten stap gevaarleken weg regering verklaart overtuigd dee tien leiding voortzetting zaak handen moeten kamer den eersten stap eene zaak hoogst kostbaar slechts tien langer duren groote misrekening ten gevolge moeijelijkheden twisten waarin regering steeds geraken degenen werkkrachten geschiktheid aangevoerde zaak regering,4.517087218794352,4.767166042859295,5.125933547185772,4.161539,5.2950687,5.1677904,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
